Title, URL, Idx
UMD president says 350 on campus affected by Trump's travel ban ..., http://www.chicagotribune.com/bs-md-umd-travel-ban-20170131-story.html,22
Companies standing up to Trump may become common - Chicago ..., http://www.chicagotribune.com/business/careers/ijustworkhere/ct-huppke-work-advice-0205-biz-20170202-column.html,23
CEOs speak out about Trump's travel ban - LA Times, http://www.chicagotribune.com/business/careers/ijustworkhere/la-fi-ceo-tweets-trump-20170130-story.html,24
"Nordstrom stock shrugs off Trump's tweet attack, showing he's become ...", http://www.chicagotribune.com/business/columnists/ct-nordstrom-trump-tweet-20170209-story.html,25
Airlines switch flight staff to save crew from limbo of Trump ban ..., http://www.chicagotribune.com/business/ct-airlines-staff-trump-order-20170130-story.html,26
Automakers remain silent as they walk a tightrope with Trump ..., http://www.chicagotribune.com/business/ct-automakers-trump-20170130-story.html,27
Companies from GE to Google face uneasy test of doing business ..., http://www.chicagotribune.com/business/ct-business-trump-executive-order-20170130-story.html,28
'Deeply concerned': Corporate America responds to Trump's ..., http://www.chicagotribune.com/business/ct-corporate-america-trump-immigration-ban-20170130-story.html,29
Visa change could affect doctors planning to serve neediest areas of ..., http://www.chicagotribune.com/business/ct-doctors-visas-suspended-0307-biz-20170306-story.html,30
"Never mind Trump, U.S. travel executives tell foreigners - Chicago ...", http://www.chicagotribune.com/business/ct-foreign-tourism-trump-20170609-story.html,31
Immigration lawyers swamped in wake of travel ban - Chicago Tribune, http://www.chicagotribune.com/business/ct-immigration-lawyers-trump-travel-ban-0208-biz-20170206-story.html,32
Slowdown in international visitors may be the 'Trump Slump' experts ..., http://www.chicagotribune.com/business/ct-international-tourists-trump-slump-20170911-story.html,33
Ad agency Leo Burnett uses #reverseforkindness to protest travel ban ..., http://www.chicagotribune.com/business/ct-leo-burnett-hashtag-0203-biz-20170202-story.html,34
"Chicago med students celebrate Match Day, though travel ban ...", http://www.chicagotribune.com/business/ct-match-day-rush-0318-biz-20170317-story.html,35
"Travel ban uncertainty worries hospitals, med students as Match Day ...", http://www.chicagotribune.com/business/ct-match-day-travel-ban-0212-biz-20170209-story.html,36
Qatar Airways joins Gulf carriers in getting off U.S. laptop ban list ..., http://www.chicagotribune.com/business/ct-mideast-airline-laptop-ban-20170705-story.html,37
Travel industry worries about the second Trump travel ban - Chicago ..., http://www.chicagotribune.com/business/ct-travel-industry-trump-travel-ban-20170313-story.html,38
Trump laments 'out of whack' air traffic system after meeting with ..., http://www.chicagotribune.com/business/ct-trump-airline-executives-meeting-20170209-story.html,39
Are the president's policies hurting the Trump hotels? - Chicago Tribune, http://www.chicagotribune.com/business/ct-trump-hotels-policies-20170227-story.html,40
Why Trump's immigration crackdown could sink U.S. home prices ..., http://www.chicagotribune.com/business/ct-trump-immigration-crackdown-home-prices-20170223-story.html,41
Trump slump? Signs of a drop in international tourism to U.S. ..., http://www.chicagotribune.com/business/ct-trump-international-tourism-drop-20170302-story.html,42
Donald Trump supporters call for Budweiser boycott over pro ..., http://www.chicagotribune.com/business/ct-trump-supporters-budweiser-boycott-20170206-story.html,43
"After Trump ban, fewer foreigners showing interest in travel to U.S. ...", http://www.chicagotribune.com/business/ct-trump-travel-ban-international-decline-0216-biz-20170215-story.html,44
No Trump slump in tourism but there could be a Trump bump ..., http://www.chicagotribune.com/business/ct-trump-us-tourism-20170717-story.html,45
Trump visa crackdown threatens medical miracle search - Chicago ..., http://www.chicagotribune.com/business/ct-trump-visa-crackdown-medical-research-20170215-story.html,46
Could air travelers be forced to expose their reading materials to TSA ..., http://www.chicagotribune.com/business/ct-tsa-reading-materials-20170703-story.html,47
Uber CEO challenged for Trump connection; Lyft to donate $1 million ..., http://www.chicagotribune.com/business/ct-uber-trump-lyft-aclu-20170129-story.html,48
"Facing Trump's immigration ban, corporations can't risk keeping silent ...", http://www.chicagotribune.com/business/la-fi-corporate-statements-20170130-story.html,49
Passengers will face tighter screening at airports — but can still carry ..., http://www.chicagotribune.com/business/la-na-essential-washington-updates-no-new-laptop-bans-but-travelers-will-1498671501-htmlstory.html,50
Full DHS intelligence report on threats posed by nations on Trump's ..., http://www.chicagotribune.com/ct-full-dhs-intelligence-report-on-trump-travel-ban-html-20170224-htmlstory.html,51
Spicer broke a federal rule when he hailed jobs report too soon after ..., http://www.chicagotribune.com/ct-spicer-jobs-report-release-20170310-htmlstory.html,52
Iranian director won't attend Oscars due to 'unjust conditions' of Trump ..., http://www.chicagotribune.com/entertainment/movies/ct-academy-awards-travel-ban-asghar-farhadi-20170129-story.html,53
"Iran's Asghar Farhadi, absent at Oscars, pleads for empathy in win for ...", http://www.chicagotribune.com/entertainment/movies/ct-oscars-the-iran-salesman-farhadi-20170226-story.html,54
"Jodie Foster, other celebs urge action at UTA Oscars rally: 'This is our ...", http://www.chicagotribune.com/entertainment/movies/la-et-mn-oscars-2017-uta-immigration-rally-20170224-story.html,55
'House of Cards' Season 5 speaks to Trump's America for better and ..., http://www.chicagotribune.com/entertainment/tv/ct-house-of-cards-season-5-review-20170530-story.html,56
Late-night hosts skewer Trump's immigration order with airport jokes ..., http://www.chicagotribune.com/entertainment/tv/ct-trump-immigration-late-night-hosts-20170131-story.html,57
John Oliver promises 'Last Week Tonight' won't be 'all Trump all the ..., http://www.chicagotribune.com/entertainment/tv/la-et-st-john-oliver-trump-administration-20170206-story.html,58
5 Things To Know Friday - Hartford Courant, http://www.chicagotribune.com/hc-five-things-friday-20170209-story.html,59
Opponents Of Trump's Travel Ban In Connecticut Predict Newest ..., http://www.chicagotribune.com/hc-pol-trump-new-travel-ban-20170925-story.html,60
Russia dismisses US contention that Syrian government may be ..., http://www.chicagotribune.com/la-app-syria-russia-chemical-weapons-20170627-story.html,61
"Paging Dr. Price, come to the White House courtesy phone. The ...", http://www.chicagotribune.com/la-ed-tom-price-out-of-favor-20170926-story.html,62
James Corden protests Trump's travel ban by showing how easy it is ..., http://www.chicagotribune.com/la-et-entertainment-news-updates-james-corden-protests-trump-s-travel-1485880615-htmlstory.html,63
President Trump calls Madonna 'disgusting' and 'Saturday Night Live ..., http://www.chicagotribune.com/la-et-entertainment-news-updates-president-trump-calls-madonna-1485537605-htmlstory.html,64
Watch Jon Stewart's brutal anti-Trump screed alongside Stephen ..., http://www.chicagotribune.com/la-et-entertainment-news-updates-watch-jon-stewart-s-brutal-anti-trump-1485965784-htmlstory.html,65
'What can cinema do?' Travel ban puts Oscar nominees for foreign ..., http://www.chicagotribune.com/la-et-mn-2017-oscars-foreign-language-nominees-20170222-story.html,66
"This visa-holding, pop culture-loving Muslim college kid is who ...", http://www.chicagotribune.com/la-et-ms-extreme-vetting-abdallah-20170131-story.html,67
Iraqis relieved to be left off Trump's new travel ban - LA Times, http://www.chicagotribune.com/la-fg-iraq-immigration-order-20170306-story.html,68
State Department will ban U.S. citizens from traveling to North Korea ..., http://www.chicagotribune.com/la-fg-norkor-travel-ban-20170721-story.html,69
Trump's message to Arab leaders: Do more to fight extremism - LA Times, http://www.chicagotribune.com/la-fg-trump-islam-20170522-story.html,70
Former Equifax CEO apologizes for data breach and details ways the ..., http://www.chicagotribune.com/la-fi-equifax-data-breach-20171002-story.html,71
ICYMI: A new absurdity from the gun lobby is the deregulation of ..., http://www.chicagotribune.com/la-fi-hiltzik-gun-silencers-20170110-story.html,72
U.S. weighs a ban on laptops on flights from Europe - LA Times, http://www.chicagotribune.com/la-fi-laptop-ban-20170511-story.html,73
Amazon CEO Jeff Bezos says company will support lawsuit against ..., http://www.chicagotribune.com/la-fi-tn-amazon-trump-lawsuit-20170131-story.html,74
L.A. responds to Trump travel ban with 'Everyone is welcome ..., http://www.chicagotribune.com/la-fi-tourism-campaign-trump-20170418-story.html,75
California Atty. Gen. Xavier Becerra says 9th Circuit got it right - LA ..., http://www.chicagotribune.com/la-live-updates-9th-circuit-arguments-1486689581-htmlstory.html,76
"Judges ask about limiting parts of the travel ban, rather than blocking it ...", http://www.chicagotribune.com/la-live-updates-9th-circuit-arguments-judges-ask-about-limiting-parts-of-the-1486511927-htmlstory.html,77
The 3 judges deciding whether to restore Trump's travel ban - LA Times, http://www.chicagotribune.com/la-live-updates-9th-circuit-arguments-the-3-judges-deciding-whether-to-1486495626-htmlstory.html,78
White House Press Secretary Sean Spicer downplays 9th Circuit Court ..., http://www.chicagotribune.com/la-live-updates-9th-circuit-arguments-white-house-press-secretary-sean-spicer-1486695543-htmlstory.html,79
Attorneys for Afghan family detained by immigration officials in Los ..., http://www.chicagotribune.com/la-me-afghan-family-lax-20170304-story.html,80
Will their loved ones be allowed in? L.A.'s Iranian community on edge ..., http://www.chicagotribune.com/la-me-iranians-travel-ban-20170629-story.html,81
"Despite heavy secrecy, portraits emerging of those detained at LAX ...", http://www.chicagotribune.com/la-me-lax-detainees-20170130-story.html,82
"For those detained at LAX under Trump's ban, hours of fear, chaos ...", http://www.chicagotribune.com/la-me-lax-immigration-20170129-story.html,83
"Protesters block LAX traffic, face off with police as they rally against ...", http://www.chicagotribune.com/la-me-lax-protest-20170129-story.html,84
Trump's travel ban leads to protests at LAX and beyond - LA Times, http://www.chicagotribune.com/la-me-ln-essential-california-20170130-story.html,85
San Bernardino's view of Trump's travel restrictions - LA Times, http://www.chicagotribune.com/la-me-ln-essential-california-20170202-story.html,86
L.A. federal judge orders a temporary halt to part of Trump's travel ban ..., http://www.chicagotribune.com/la-me-ln-federal-order-travel-ban-20170201-story.html,87
Iraqi refugee and cancer patient describes her six-hour detention at ..., http://www.chicagotribune.com/la-me-ln-iraqi-refugee-detained-20170130-story.html,88
L.A.-area Jewish leaders form coalition in response to Trump's ..., http://www.chicagotribune.com/la-me-ln-jewish-leaders-pledge-20170228-story.html,89
"California father, 12-year-old daughter stuck in Africa following Trump ...", http://www.chicagotribune.com/la-me-ln-los-bano-father-daughter-trump-travel-ban-20170131-story.html,90
California's travel ban against anti-LGBT states is keeping athletes ..., http://www.chicagotribune.com/la-me-ln-uc-lgbt-02212017-story.html,91
She was shot by a sniper in 1966. The Las Vegas massacre brings her ..., http://www.chicagotribune.com/la-me-lopez-guns-vegas-10022017-story.html,92
"For victims of San Bernardino terrorist attack, conflicting views about ...", http://www.chicagotribune.com/la-me-san-bernardino-trump-20170131-story.html,93
"Today: The Travel Ban Pushback at LAX, SFO, DFW, JFK, BOS … and ...", http://www.chicagotribune.com/la-me-todays-headlines-20170130-story.html,94
"Today: Mueller Under Fire, Sessions Under Oath - LA Times", http://www.chicagotribune.com/la-me-todays-headlines-20170613-story.html,95
"'So far I couldn't be happier.' Red California backs Trump, sees ...", http://www.chicagotribune.com/la-me-trump-california-20170201-story.html,96
'I'm not going to do it.' Police aren't eager to help Trump enforce ..., http://www.chicagotribune.com/la-me-trump-immigration-cops-20170130-story.html,97
LA city attorney demands list of people detained at LAX under Trump's ..., http://www.chicagotribune.com/la-me-trump-travel-lax-20170203-story.html,98
"Once again, the ACLU takes its place on the front lines of a liberal ...", http://www.chicagotribune.com/la-na-aclu-profile-20170131-story.html,99
Supporters and opponents of Trump's refugee ban take to social ..., http://www.chicagotribune.com/la-na-boycott-starbucks-twitter-20170130-story.html,100
Families divided by Trump's refugee order worry about the future - LA ..., http://www.chicagotribune.com/la-na-divided-families-20170128-story.html,101
Gorsuch is already pushing Supreme Court to the right on religion ..., http://www.chicagotribune.com/la-na-essential-washington-updates-1498693339-htmlstory.html,102
Trump wants to boost defense spending by 10% and cut social ..., http://www.chicagotribune.com/la-na-essential-washington-updates-201702-htmlstory.html,103
Immunity offer from Michael Flynn greeted with skepticism - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-201703-htmlstory.html,104
Trump and 'Morning Joe' trade insults on Twitter - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-201706-htmlstory.html,105
Adam Schiff views documents White House says back Trump ..., http://www.chicagotribune.com/la-na-essential-washington-updates-adam-schiff-views-documents-white-house-1491002341-htmlstory.html,106
"Facing pressure to attack, Gov. Jerry Brown explains his measured ...", http://www.chicagotribune.com/la-na-essential-washington-updates-amid-pressure-to-attack-jerry-brown-1490052702-htmlstory.html,107
"As court argument begins on travel ban, administration runs into ...", http://www.chicagotribune.com/la-na-essential-washington-updates-as-court-argument-begins-on-travel-ban-1486509646-htmlstory.html,108
'At least we have something in common': Trump makes a joke out of ..., http://www.chicagotribune.com/la-na-essential-washington-updates-at-least-we-have-something-in-common-1489776771-htmlstory.html,109
"Back in the spotlight, Hillary Clinton takes aim at Trump's budget - LA ...", http://www.chicagotribune.com/la-na-essential-washington-updates-back-in-the-spotlight-hillary-clinton-1490974147-htmlstory.html,110
Ben Carson refers to slaves as immigrants on his first day as Housing ..., http://www.chicagotribune.com/la-na-essential-washington-updates-ben-carson-referred-to-slaves-as-1488840623-htmlstory.html,111
Brander-in-chief role prompts new challenges for Trump - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-donald-trump-campaigned-in-marketing-1486651631-htmlstory.html,112
Trump skirts Russia issue in a freewheeling news conference: 'I'm not ..., http://www.chicagotribune.com/la-na-essential-washington-updates-donald-trump-skirts-russia-issue-in-1487273055-htmlstory.html,113
Trump's press secretary says president stands by accusation that ..., http://www.chicagotribune.com/la-na-essential-washington-updates-donald-trump-s-press-secretary-says-1489701057-htmlstory.html,114
Trump levels extraordinary threat to 'fight' GOP right wing in 2018 ..., http://www.chicagotribune.com/la-na-essential-washington-updates-donald-trump-to-hard-right-republican-1490881371-htmlstory.html,115
Appeals court refuses to restore Trump's refugee and travel ban - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-federal-appeals-court-declines-to-1486682754-htmlstory.html,116
Former national security advisor Michael Flynn seeks immunity - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-former-national-security-adviser-1490920862-htmlstory.html,117
Hawaii judge extends national block of Trump's travel ban - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-hawaii-judge-trump-travel-1490816530-htmlstory.html,118
Jeff Sessions asks 46 Obama-appointed U.S. attorneys to resign - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-jeff-sessions-asks-46-obama-era-u-s-1489181229-htmlstory.html,119
Kellyanne Conway's husband reportedly picked for Justice ..., http://www.chicagotribune.com/la-na-essential-washington-updates-kellyanne-conway-s-husband-reportedly-1489892782-htmlstory.html,120
Trump's health chief says 'nobody' to suffer financially under health ..., http://www.chicagotribune.com/la-na-essential-washington-updates-nobody-to-be-hurt-financially-under-1489333154-htmlstory.html,121
Intelligence Committee chair Devin Nunes says Trump's wiretap claim ..., http://www.chicagotribune.com/la-na-essential-washington-updates-nunes-acceding-to-white-house-says-1488740259-htmlstory.html,122
"On eve of fired Justice Department official's testimony, Trump tweets ...", http://www.chicagotribune.com/la-na-essential-washington-updates-on-eve-of-fired-justice-official-s-1494159676-htmlstory.html,123
Conservative media is backing Trump's calls for a travel ban - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-president-trump-wants-a-travel-ban-1496772681-htmlstory.html,124
Refugee advocates says even partial reinstatement of travel ban will ..., http://www.chicagotribune.com/la-na-essential-washington-updates-refugee-advocates-says-even-partial-1498505854-htmlstory.html,125
"Trump to call for return of human space exploration, report says - LA ...", http://www.chicagotribune.com/la-na-essential-washington-updates-report-trump-to-call-for-return-of-1488314072-htmlstory.html,126
"Revised travel ban is likely to come today, White House official says ...", http://www.chicagotribune.com/la-na-essential-washington-updates-revised-travel-ban-likely-monday-white-1488805315-htmlstory.html,127
Schiff says Nunes can't lead Russia inquiry and be a Trump surrogate ..., http://www.chicagotribune.com/la-na-essential-washington-updates-schiff-nunes-can-t-lead-russia-probe-1490218818-htmlstory.html,128
Sessions will face a tough job at Justice Department - and Trump isn't ..., http://www.chicagotribune.com/la-na-essential-washington-updates-sessions-will-face-a-tough-job-at-1486593614-htmlstory.html,129
Trump administration extends travel ban deadline for refugee ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-administration-extends-travel-ban-1499304520-htmlstory.html,130
Trump administration files formal notice of appeal on court order ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-administration-files-formal-1486254439-htmlstory.html,131
Trump administration to give green light to Keystone XL pipeline - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-administration-issues-1490356163-htmlstory.html,132
Trump calls for fundamental change in legal immigration - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-trump-calls-for-fundamental-change-in-1488336711-htmlstory.html,133
"Trump says Merkel meeting was 'great,' then blasts Germany for NATO ...", http://www.chicagotribune.com/la-na-essential-washington-updates-trump-says-merkel-meeting-was-great-1489845711-htmlstory.html,134
Trump says Supreme Court action on travel ban gives him 'important ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-says-supreme-court-action-on-1498495213-htmlstory.html,135
"Trump's lawyers make final plea to Supreme Court on travel ban, with ...", http://www.chicagotribune.com/la-na-essential-washington-updates-trump-s-lawyers-make-final-appeal-to-1498072363-htmlstory.html,136
Trump's tweets on London terrorist attack strike a combative tone - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-s-tweets-on-london-terror-attack-1496591214-htmlstory.html,137
Trump's unsubstantiated claim that Obama spied on him has now ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-s-unsubstantiated-claim-of-obama-1489764812-htmlstory.html,138
Trump visits Supreme Court justices as the fate of his travel ban hangs ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-visits-supreme-court-justices-as-1497554273-htmlstory.html,139
Trump vows to appeal ruling against his revised travel ban -- or ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-vows-to-appeal-ruling-against-his-1489626832-htmlstory.html,140
Trump warns GOP: Vote for Obamacare repeal or lose your seat - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-trump-warns-gop-vote-for-obamacare-1490110769-htmlstory.html,141
U.S. Atty. Preet Bharara of New York refuses to resign and says he ..., http://www.chicagotribune.com/la-na-essential-washington-updates-u-s-attorney-bharara-rejects-step-down-1489260132-htmlstory.html,142
State Department to ban Americans from traveling to North Korea - LA ..., http://www.chicagotribune.com/la-na-essential-washington-updates-u-s-to-ban-americans-from-traveling-to-1500637005-htmlstory.html,143
White House corrects Trump's tweet about Guantanamo detainees ..., http://www.chicagotribune.com/la-na-essential-washington-updates-white-house-corrects-trump-s-tweet-1488919783-htmlstory.html,144
White House: Trump doesn't question judicial independence - LA Times, http://www.chicagotribune.com/la-na-essential-washington-updates-white-house-trump-doesn-t-question-1486497973-htmlstory.html,145
Trump administration says it will go to Supreme Court after Hawaii ..., http://www.chicagotribune.com/la-na-hawaii-judge-travel-ban-07132017-story.html,146
Appeals court rejects Hawaii's request to let grandparents and other ..., http://www.chicagotribune.com/la-na-hawaii-judge-travel-ban-20170707-story.html,147
Judges sharply question attorneys for both sides on Trump's travel ban ..., http://www.chicagotribune.com/la-na-immigration-order-appeal-20170207-story.html,148
A flurry of legal arguments as appeals court decides whether Trump's ..., http://www.chicagotribune.com/la-na-immigration-order-legal-20170206-story.html,149
"At the nation's only Latino mosque, Trump's immigration policies have ...", http://www.chicagotribune.com/la-na-latino-muslims-2017-story.html,150
Muhammad Ali's son may sue after being detained at Florida airport ..., http://www.chicagotribune.com/la-na-muhammad-ali-son-detained-20170225-story.html,151
Only in New York: Bodega owners strike to protest travel ban - LA Times, http://www.chicagotribune.com/la-na-new-york-bodega-strike-20170203-story.html,152
U.S. 9th Circuit Court of Appeals is expected to decide quickly on ..., http://www.chicagotribune.com/la-na-ninth-circuit-travel-ban-20170205-story.html,153
Trump transition communications were swept up in U.S. spying on ..., http://www.chicagotribune.com/la-na-nunes-surveillance-htmlstory.html,154
Here are the major questions before the Supreme Court this fall - LA ..., http://www.chicagotribune.com/la-na-pol-court-cases-fall-2017-story.html,155
Supreme Court is asked to give an early verdict on Trump's travel ban ..., http://www.chicagotribune.com/la-na-pol-court-travel-trump-20170602-story.html,156
Trump administration lawyers urge Supreme Court to bring back his ..., http://www.chicagotribune.com/la-na-pol-court-trump-travel-ban-20170601-story.html,157
Presidents since George Washington have been signing executive ..., http://www.chicagotribune.com/la-na-pol-executive-orders-2017-story.html,158
House GOP gives up on healthcare bill as Trump suffers first ..., http://www.chicagotribune.com/la-na-pol-healthcare-bill-m-20170324-story.html,159
Homeland Security secretary says a border wall won't be built all at ..., http://www.chicagotribune.com/la-na-pol-kelly-travel-ban-20170207-story.html,160
Trump's ban on some U.S. entries sparks confusion and protest ..., http://www.chicagotribune.com/la-na-pol-refugee-policy-20170128-story.html,161
"Trump's election has mobilized a resistance like no other, but will ...", http://www.chicagotribune.com/la-na-pol-tea-party-democrats-20170423-story.html,162
Trump's lawyers are heading back to court to revive his foreign travel ..., http://www.chicagotribune.com/la-na-pol-travel-ban-legal-analysis-20170508-story.html,163
Trump's travel ban contains a tool that could change how the U.S. ..., http://www.chicagotribune.com/la-na-pol-travel-ban-leverage-20170306-story.html,164
Trump's early missteps threaten impressions of presidential ..., http://www.chicagotribune.com/la-na-pol-trump-analysis-20170131-story.html,165
Trump undercuts his lawyers with tweets about travel ban - LA Times, http://www.chicagotribune.com/la-na-pol-trump-court-tweets-20170605-story.html,166
"Trump to roll back parts of Obama's Cuba policy, but leave much intact ...", http://www.chicagotribune.com/la-na-pol-trump-cuba-20170615-story.html,167
Not just 'bad hombres': Trump is targeting up to 8 million people for ..., http://www.chicagotribune.com/la-na-pol-trump-deportations-20170204-story.html,168
"Bold promises, fewer results: Trump's executive orders don't always ...", http://www.chicagotribune.com/la-na-pol-trump-executive-orders-20170416-story.html,169
The real goal of Trump's executive orders: Reduce the number of ..., http://www.chicagotribune.com/la-na-pol-trump-foreigners-20170228-story.html,170
"Amid backlash, White House appears to back down on applying new ...", http://www.chicagotribune.com/la-na-pol-trump-green-card-reversal-20170129-story.html,171
Trump orders moves on border wall and 'sanctuary cities' and is ..., http://www.chicagotribune.com/la-na-pol-trump-immigration-20170125-story.html,172
Travel ban is the clearest sign yet of Trump advisors' intent to reshape ..., http://www.chicagotribune.com/la-na-pol-trump-immigration-20170129-story.html,173
Trump administration signals that some bans on U.S. entry could be ..., http://www.chicagotribune.com/la-na-pol-trump-immigration-20170131-story.html,174
Trump fires acting attorney general for refusing to defend legality of his ..., http://www.chicagotribune.com/la-na-pol-trump-immigration-justice-20170130-story.html,175
Everything President Trump had to say at his first solo news ..., http://www.chicagotribune.com/la-na-pol-trump-news-conference-transcript-20170216-story.html,176
"What Trump's moves on trade, abortion and federal hiring really do ...", http://www.chicagotribune.com/la-na-pol-trump-orders-explained-20170123-story.html,177
Trump attacks senator as debate over judiciary ensnares Supreme ..., http://www.chicagotribune.com/la-na-pol-trump-supreme-court-20170209-story.html,178
Trump orders new and narrower travel ban that goes into effect in 10 ..., http://www.chicagotribune.com/la-na-pol-trump-travel-ban-20170306-story.html,179
Europe's once-positive worldview of U.S. slips under Trump - LA Times, http://www.chicagotribune.com/la-na-pol-us-world-view-pew-study-20170627-story.html,180
Trump's travel ban has just hit refugees. Here's what that means for ..., http://www.chicagotribune.com/la-na-refugee-resettlement-qa-20170712-htmlstory.html,181
Supreme Court lets Trump administration reinstate travel ban ..., http://www.chicagotribune.com/la-na-supreme-court-travel-ban-20170719-story.html,182
'sanctuary' cities ban - Los Angeles Times, http://www.chicagotribune.com/la-na-texas-sanctuary-ban-20170626-story.html,183
Trump administration signals that some temporary bans on entry into ..., http://www.chicagotribune.com/la-na-trailguide-updates-1485885194-htmlstory.html,184
Trump fires Justice Department's top official after she refuses to defend ..., http://www.chicagotribune.com/la-na-trailguide-updates-justice-department-will-not-defend-1485820835-htmlstory.html,185
Unknown number of U.S. permanent residents stuck overseas as a ..., http://www.chicagotribune.com/la-na-trailguide-updates-unknown-number-of-u-s-permanent-1485627539-htmlstory.html,186
U.S. diplomats to protest Trump's travel ban order - LA Times, http://www.chicagotribune.com/la-na-trailguide-updates-u-s-diplomats-protest-trump-s-travel-1485790860-htmlstory.html,187
White House aides who wrote Trump's travel ban ... - Los Angeles Times, http://www.chicagotribune.com/la-na-trailguide-updates-white-house-aides-who-wrote-trump-s-1485877271-htmlstory.html,188
White House seems to back down on part of new vetting policy - LA ..., http://www.chicagotribune.com/la-na-trailguide-updates-white-house-seems-to-back-down-on-part-1485713844-htmlstory.html,189
"As travel ban goes into effect, debate ensues over who counts as ...", http://www.chicagotribune.com/la-na-travel-ban-20170629-story.html,190
Trump administration appeals halt of travel ban - LA Times, http://www.chicagotribune.com/la-na-travel-ban-appeal-20170317-story.html,191
What's at stake as Trump gets to 'see you in court' over the travel ban ..., http://www.chicagotribune.com/la-na-travel-ban-appeals-courts-2017-htmlstory.html,192
Federal judge in Hawaii blocks new travel ban nationwide; Trump ..., http://www.chicagotribune.com/la-na-travel-ban-court-20170315-story.html,193
Who is in and who is out under the revived travel ban - LA Times, http://www.chicagotribune.com/la-na-travel-ban-impact-20170630-htmlstory.html,194
A Pakistani Christian family is scheduled to arrive in the U.S. next ..., http://www.chicagotribune.com/la-na-travel-ban-refugees-20170628-story.html,195
